Where is a doormat likely to be in front of? Answer Choices: (A) facade (B) front door (C) doorway (D) entrance porch (E) hallway,A doormat is an object that you would use to clean your shoes before entering a building. It is likely to be in front of the entrance of the building or the front door. Therefore the answer is (B) front door. Therefore among A through E the answer is (B) front door.
What continent has the most castles? Answer Choices: (A) fairy tale (B) edinburgh (C) germany (D) europe (E) antarctica,A castle is a large fortified structure. It is usually built by a king or queen to protect their land from invaders. The first castles were built in Europe so that's probably where most of them are. The answer is Europe. Therefore among A through E the answer is D.
If there is a pond with trees around it where it it likely located? Answer Choices: (A) ground (B) bathroom (C) forest (D) countryside (E) rural area,A pond is likely to be located near trees because trees need water to survive. Therefore the most likely location for a pond with trees around it is in a forest. Therefore among A through E the answer is C.
If a person with mental illness stops treatment what will likely happen? Answer Choices: (A) managed (B) dancing (C) recur (D) effectively treated (E) cause suffering,If a person with mental illness stops treatment the mental illness will likely recur. If the mental illness recurs it will likely cause suffering. Therefore among A through E the answer is C.
What event might one buy tickets for seats? Answer Choices: (A) park (B) show (C) auditorium (D) movies (E) rest area,First you need a ticket to enter an event. Second the event takes place in a specific location. Third you need a seat at the event. Therefore the answer must be (B) show. Therefore among A through E the answer is (B) show.
What does everyone feel of monsters? Answer Choices: (A) looking for love (B) afraid of (C) good at (D) make pet (E) different,First what does the question ask? It asks what everyone feels about monsters.Next let's look at the answer choices.(A) looking for love - This could be an option but it seems more like something that some people might feel about monsters rather than everyone.(B) afraid of - This could be an option as many people may be afraid of monsters.(C) good at - This could be an option as some people may see monsters as being good at something.(D) make pet - This could be an option as some Therefore among A through E the answer is (B).
Where would you find a basement that can be accessed with an elevator? Answer Choices: (A) eat cake (B) closet (C) church (D) office building (E) own house,You would need an elevator to access a basement so the answer must be a building of some sort. Closets and houses don't usually have elevators so we can eliminate (B) and (E). Churches sometimes have basements but they are more likely to have stairs leading down to them so we can eliminate (C). That leaves us with (A) and (D). Cake does not usually have a basement so the answer must be (D). Therefore among A through E the answer is D.
Some people got escorted out of the library they were probably what? Answer Choices: (A) state facts (B) talking loudly (C) making money (D) amount to nothing (E) believe in god,The people were probably doing something that was not allowed in the library. This narrows down our choices to B and D. Talking loudly would probably be more likely to get someone escorted out of a library than amounting to nothing so the answer is B. Therefore among A through E the answer is B.
Writers with a great what can amass a large fortune? Answer Choices: (A) cookie (B) bank (C) real estate (D) imagination (E) bank roll,A writer with a great imagination can come up with ideas for stories that people will want to read. If these stories are popular the writer can make a lot of money from book sales movie rights etc. So the answer is D. Therefore among A through E the answer is D.
If i were to spit a lot without noticing i may have extra what? Answer Choices: (A) phlegm (B) saliva nd mouth (C) disease (D) germs (E) spittle,If you were to spit a lot you would have an excess of saliva. If you were not paying attention you might not notice that you are producing more saliva than usual.The answer is B. Therefore among A through E the answer is B.
Billy liked driving cars.  He was good at it.  But he was rattled ever since his father experienced what? Answer Choices: (A) transportation (B) pollution (C) stress (D) death (E) go somewhere,Billy liked driving cars. This is a fact. He was good at it. Another fact. But he was rattled ever since his father experienced what? The answer must be something that would rattle someone who is good at driving cars. The answer could be D death. This would be a reasonable answer as the death of a close family member could rattle anyone no matter how good they are at driving. The answer could also be B pollution. This answer choice is less likely as it does not seem as though pollution would have any effect Therefore among A through E the answer is most likely D death.
The fact that Joe was able to memorize the list in spite of his apparent  state proved that part of his brain was what? Answer Choices: (A) awake (B) repeat (C) sleeping (D) concentrate (E) read aloud,The first thing we need to do is break down the question. It's asking us to find out which part of Joe's brain was working given that he was able to memorize the list.The list was probably a list of items so Joe would have had to read it in order to memorize it. This means that the part of his brain responsible for reading was working.The fact that Joe was able to memorize the list in spite of his apparent state proves that part of his brain was awake. Therefore among A through E the answer is A.
Mandy lived in a train station.  She longed to see distant places. Where might she imagine going? Answer Choices: (A) downtown area (B) centre of town (C) bedroom (D) europe (E) big city,Mandy lived in a train station so she was probably familiar with trains. She longed to see distant places so she might imagine going to a place that was far away from her current location. Based on this information we can eliminate choices (A) (B) and (C). Now we just have to decide between (D) and (E).Mandy might imagine going to Europe because it is a continent that is far away from where she lives. She might also imagine going to a big city because it would be a new and different place for her to explore. Therefore among A through E the answer is D and E.
Sally was bored because she didn't like the junk that was on what? Answer Choices: (A) drawer (B) garage (C) caddy (D) bed (E) television,First we need to identify the subject of the sentence which is Sally. Sally was bored. Next we need to identify the reason why Sally was bored. Sally was bored because she didn't like the junk that was on the television. The answer is (E). Therefore among A through E the answer is (E).
The student explained he had a clue what neuroepithelium was and got really nervous he then lost his balance because a what issue? Answer Choices: (A) tastebud (B) retina (C) inner ear (D) nasal cavity (E) autistic,The question is asking about the student's loss of balance which we can infer was caused by an issue with his sense of balance. The answer choices given are all different types of sensory organs so one of them must be the answer. The inner ear is responsible for our sense of balance so (C) is the correct answer. Therefore among A through E the answer is C.
If you have a home with a courtyard what's one thing you probably don't have to care for any longer? Answer Choices: (A) lawn (B) kids (C) asshole (D) spain (E) office complex,A courtyard is an outdoor space that is surrounded by walls or buildings. Some common features of courtyards are gardens fountains and sculptures. So if you have a home with a courtyard you probably don't have to care for a lawn anymore. Therefore among A through E the answer is A.
A person with an allergy might be doing what if they awake suddenly? Answer Choices: (A) have fun (B) enjoy with friends (C) stretch (D) yawn (E) sneezing,A person with an allergy might be doing what if they awake suddenly? The person might be sneezing if they have an allergy and they awake suddenly. Therefore among A through E the answer is E.
What can disease destroy? Answer Choices: (A) rug (B) third world country (C) human body (D) hospital (E) building,A disease is something that a human contracts so it can destroy a human body. It can also destroy a hospital if it spreads and causes enough people to get sick. It can't destroy a rug a third world country or a building. Therefore among A through E the answer is C and D.
People are what when you're a stranger? Answer Choices: (A) train (B) strange (C) human (D) stupid (E) dangerous,The first word is "people." This could be a noun or a verb. If it's a noun then it would be the subject of the sentence and the sentence would be something like "People are friendly when you're a stranger." If it's a verb then it would be the main verb of the sentence and the sentence would be something like "To people you're a stranger."The next word is "are." This is a verb. It has to be the main verb of the sentence because there is no other verb in the sentence.The next word is "what." This Therefore among A through E the answer is B.
What does someone stop doing when being dead? Answer Choices: (A) moving (B) working (C) breathing (D) alive (E) deadworks,First someone is alive. Then they die. When someone is alive they are moving working and breathing. When someone is dead they stop moving working and breathing. Therefore the answer is (C) breathing. Therefore among A through E the answer is C.
A person would join a trade school for finding information related to what? Answer Choices: (A) ulcers (B) degree (C) understanding of (D) gaining knowledge (E) happiness,A person joins a trade school to learn a trade so they are looking for information related to a particular trade. The answer is (D) gaining knowledge. Therefore among A through E the answer is D.
The man was going fishing instead of work what is he seeking? Answer Choices: (A) food (B) relaxation (C) killing (D) missing morning cartoons (E) boredom,The man is going fishing instead of work. This means that the man would rather go fishing than work. The man is seeking relaxation. Therefore among A through E the answer is B.
John and Judy were parents.  They had two wonderful kids who weren't always well behaved.  They were light tough though.  They felt it was a parent's job to do what? Answer Choices: (A) control children (B) guide children (C) speak freely (D) cry (E) understand children,We are looking for what the parents felt their job was. We are given that they had two wonderful kids who weren't always well behaved. This means that the parents felt that their job was to guide children. Therefore among A through E the answer is B.
If a reception is held with hotel guests walking by what is the likely venue? Answer Choices: (A) room service (B) church basement (C) lobby (D) large room (E) country club,If a reception is held with hotel guests walking by it is likely that the venue is in the hotel. The most likely places in the hotel would be the lobby or a large room. Room service would not be a likely venue because it is not a public space. The church basement would not be a likely venue because it is not in the hotel. The country club would not be a likely venue because it is not in the hotel. Therefore the most likely venue is the lobby or a large room. Therefore among A through E the answer is C or D.
Where is the sky most beautiful? Answer Choices: (A) planetarium (B) outdoors (C) atmosphere (D) night (E) photo,The sky is full of the atmosphere which contains gases like nitrogen and oxygen. These gases scatter sunlight in every direction. So the sky is bright during the day because sunlight is hitting it from all over the place. At night there are no sunbeams to light up the sky so it's dark.The sky is most beautiful when the sun is shining and the sky is full of light. Therefore among A through E the answer is B outdoors.
On a hot day what can you do to enjoy something cool and sweet? Answer Choices: (A) dive (B) cool off (C) fresh cake (D) go for swim (E) eat ice cream,On a hot day you want something cool. You could dive go for a swim or cool off. All of these would give you something cool. However you also want something sweet. This narrows down the choices to fresh cake or ice cream. Therefore among A through E the answer is E eat ice cream.
After high tide where on the coast can you look to find a sea anemone? Answer Choices: (A) nursery (B) museum (C) gulf of mexico (D) tide pool (E) intertidal zone,After high tide the water level would go down. So you would look for a sea anemone in an area where the water level is lower than it was before. This narrows it down to either a tide pool or the intertidal zone. Therefore among A through E the answer is D or E.
The trucker plopped on the bench with a sense of relief where did he arrive? Answer Choices: (A) bordello (B) rest area (C) garden (D) bus stop (E) state park,The trucker plopped down on the bench. This means he was tired and needed a break. The next word is "relief." This means he was happy to have arrived somewhere. The only answer choice that makes sense is (B) rest area. Therefore among A through E the answer is B.
Where is the worst place to be in a ticket office? Answer Choices: (A) at the top (B) movie theaters (C) train station (D) end of line (E) opera house,The worst place to be in a ticket office would be at the end of the line. This is because you would have to wait the longest to be served. Therefore among A through E the answer is D.
If someone rules the universe of what are they in charge? Answer Choices: (A) classroom (B) football game (C) everything (D) text book (E) lawbook,If someone ruled the universe they would be in charge of everything. That would include the classroom football game text book and lawbook. Therefore among A through E the answer is C.
What do you do when you need to get food? Answer Choices: (A) table (B) disneyland (C) refrigerators (D) pantry (E) shop,First you need to decide what kind of food you want. Do you want to cook a meal from scratch? In that case you'll need to go to the grocery store to buy ingredients.Or do you want to eat something that's already prepared? In that case you could go to a restaurant or you could buy something ready-made from the grocery store.Once you've decided what kind of food you want you need to figure out where to get it. If you're cooking a meal from scratch you'll need to go to the grocery store Therefore among A through E the answer is E.
Seeing idea become reality was a dream of hers for a long time but as the time came to get on stage she had more what? Answer Choices: (A) build (B) anxiety (C) celebrate (D) very nice (E) ocean,First we need to identify the main idea of the passage. The main idea is that the woman is nervous about performing. Next we need to look at the choices and see which one best fits with the main idea. Option B "anxiety" makes the most sense. The woman has been dreaming of this moment for a long time but now that it's actually happening she's feeling anxious. Therefore among A through E the answer is B.
You should watch out for snakes if floating down what African body of water? Answer Choices: (A) wet grass (B) western texas (C) high grass (D) amazon river (E) tree,In Africa there are many different types of animals. One of which is the snake.If you're floating down a body of water it's likely that there will be some snakes present. Therefore you should be careful when floating down any African body of water. Therefore among A through E the answer is D Amazon River.
What do people usually feel when falling in love? Answer Choices: (A) getting married (B) pain (C) happiness (D) getting married (E) suffering,What happens when people fall in love?First they feel happy and excited. They may feel like they are on top of the world and they may feel like they can do anything.Then as they get to know the person they are in love with better they may start to feel more comfortable with them. They may feel like they can be themselves around this person and that they can trust them.Finally they may start to feel more committed to the relationship and may start thinking about getting married or having a family with this person. Therefore among A through E the answer is C happiness.
Where could you go to between 1000 and 10000 restaurant? Answer Choices: (A) big city (B) town (C) small town (D) canada (E) yellow pages,There are about 10000 restaurants in New York City. There are about 8000 restaurants in Los Angeles. There are about 6000 restaurants in Chicago. So the answer is (A) big city. Therefore among A through E the answer is A.
While on the fan boat he thought he'd see swamps and gators but he was surprised to spot a bald eagle in what nature area? Answer Choices: (A) everglades (B) high places (C) natural habitat (D) new york (E) colorado,The first clue is that he was on a fan boat. This narrows down our choices to (A) the Everglades or (D) New York. The second clue is that he was surprised to see a bald eagle. This means that it's not a common sight in either of these places. The third clue is that he saw the bald eagle in a nature area. This narrows our choices down to (A) the Everglades or (C) a natural habitat. The fourth clue is that he thought he would see swamps and gators. This means that he was probably in (A) the Evergl Therefore among A through E the answer is A.
The pioneer went to the general store for storage measures what was he looking for? Answer Choices: (A) checkers (B) barrels (C) baking soda (D) buffalo (E) salt,The pioneer went to the general store so he was probably looking to buy something. He was looking for storage measures so he was probably looking for something to help him store food. The most likely answer is barrels which were often used to store food and other materials. Therefore among A through E the answer is B.
The man didn't do great in college all his best memories were late night with his brothers at the what? Answer Choices: (A) big city (B) fraternity house (C) school (D) building (E) big town,The man didn't do great in college. This suggests that he didn't have a lot of good memories from college. All his best memories were late night with his brothers. This suggests that he had a lot of good memories with his brothers late at night. The most likely answer is (B) fraternity house. Therefore among A through E the answer is B.
Where could you find a shark before it was caught? Answer Choices: (A) pool hall (B) tomales bay (C) marine museum (D) business (E) desert,In order to find a shark before it was caught we would need to find it in its natural habitat. The ocean.B) Tomales Bay Therefore among A through E the answer is B.
Seafood restaurants are used to draw tourists where? Answer Choices: (A) maine (B) shoe shop (C) city (D) boston (E) coastal cities,First we need to identify what is being asked in the question. The question is asking for a type of restaurant specifically a seafood restaurant. Next we need to think about what would make sense in this context. A seafood restaurant is typically found near a body of water since seafood is a type of seafood. This narrows our choices down to (A) Maine (D) Boston and (E) Coastal Cities. Finally we need to think about which of these choices is the best answer. A city is a large urban area which could have many seafood restaurants. Therefore among A through E the answer is (E) Coastal Cities.
Where are you likely to find a supermarket? Answer Choices: (A) buy food for family (B) city or town (C) get supplies (D) strip mall (E) vermont,You are likely to find a supermarket in a city or town or in a strip mall. You may also find one in Vermont. Therefore among A through E the answer is B city or town; D strip mall; or E Vermont.
He was on trial for obstructing justice during which he made a questionable comment and was also found guilty of what? Answer Choices: (A) prosecution (B) getting hurt (C) sweat (D) steam (E) committing perjury,He was on trial for obstructing justice which means he was accused of interfering with the legal process. During the trial he made a comment that could be interpreted as admitting to the crime. He was also found guilty of perjury which means he lied under oath. Therefore among A through E the answer is E.
Spraining an ankle while playing baseball will cause what? Answer Choices: (A) strikes (B) eating (C) injury (D) sore muscles (E) pain,What's the first thing that happens when you sprain your ankle? You feel pain. So the answer is (E). Therefore among A through E the answer is (E).
What is made up of people? Answer Choices: (A) buildings (B) audience (C) apartment (D) classroom (E) falling down,What is the main subject of the question? People.What are some things that are made up of people?An audience a classroom a family a group of friends. Therefore among A through E the answer is B audience.
When learning about the world and different cultures what is important if you are committed to eliminating preconceived notions Answer Choices: (A) newness (B) loss of innocence (C) enlightenment (D) open mind (E) smartness,First if you want to eliminate preconceived notions it is important that you have an open mind. This means that you are willing to consider new ideas and perspectives even if they are different from your own. Second it is important to be willing to learn about different cultures. This means that you are open to new experiences and willing to learn about different ways of life. Third it is important to be committed to enlightenment. This means that you are willing to learn about the world and to grow as a person. Therefore among A through E the answer is D open mind.
As he looked out the window he knew the landing was happening soon and it made him nervous but where would he be soon? Answer Choices: (A) apartment building (B) disembark (C) stairwell (D) deplane (E) airport,He's looking out the window so he's already in the plane. He knows the landing is happening soon so he'll be disembarking soon. He'll be going down the stairwell and then he'll deplane. So the answer is (E) airport. Therefore among A through E the answer is E.
To play sports professionally you must do what very often? Answer Choices: (A) wash your clothes (B) get in shape (C) practice (D) take off uniform (E) stretch,In order to play sports professionally you must first be good at the sport. In order to be good at the sport you must practice. Therefore the answer is (C). Therefore among A through E the answer is (C).
What makes someone a nomad? Answer Choices: (A) unpleasant things (B) hangnail (C) have no home (D) have no car (E) schizophrenia,A nomad is someone who does not have a home. They are constantly moving from place to place. So (C) is the correct answer. Therefore among A through E the answer is (C).
Where would a person be doing when having to wait their turn? Answer Choices: (A) have patience (B) get in line (C) sing (D) stand in line (E) turn left,If you are waiting your turn that means there is a line. So the answer must be (D) stand in line. Therefore among A through E the answer is D.
Where would you hear a violin along side many string and wind instruments? Answer Choices: (A) school (B) string quartet (C) orchestra (D) kitchen (E) music room,A violin is a string instrument so we can eliminate choices (D) and (E). A string quartet is a small group of only string instruments so we can eliminate choice (B). That leaves us with (A) (C) and (E). An orchestra is a large group of instruments including both strings and winds so (C) is the correct answer. Therefore among A through E the answer is C.
What do you go to see for live entertainment? Answer Choices: (A) movie (B) show (C) concert venue (D) casino (E) theatre,First we need to identify what type of event the question is asking for. It's asking for live entertainment so we can eliminate choices (A) and (D). Next we need to decide whether the event is indoors or outdoors. Since it's live entertainment we can assume it's probably indoors. This means we can eliminate choice (C). Now we need to decide whether the event is a performance or a game. Since it's live entertainment we can assume it's probably a performance. This means we can eliminate choice (E). That leaves us with choices Therefore among A through E the answer is B.
If you want to learn about the world and understand the real reasons behind cultural norms and mores you have achieved a sense of what? Answer Choices: (A) enlightenment (B) open mind (C) confusion (D) smartness (E) anger,The first thing you need to do is understand the cultural norms and mores. To do this you need to learn about the world. This will give you a sense of enlightenment. Therefore among A through E the answer is A.
Is that person acting as silly as a clown? Answer Choices: (A) make mistakes (B) ridiculous (C) have no home (D) mentally unhinged (E) schizophrenia,The first step is to identify the key words in the question. In this question the key words are "silly" "clown" and "acting."The second step is to think about what those key words mean. "Silly" can mean making mistakes being ridiculous or having no home. "Clown" can mean being mentally unhinged or having schizophrenia.The third step is to put those key words together and see if they make sense. In this case the key words "silly" and "clown" together suggest that the person is acting like a clown Therefore among A through E the answer is B.
How might a automobile get off a freeway? Answer Choices: (A) exit ramp (B) garage (C) driveway (D) repair shop (E) stop light,In order to get "off" of something you first have to be "on" it. So the answer must be related to being "on" the freeway. The most logical answer is an exit ramp (A). This is a specific type of ramp that is designed for vehicles to leave the freeway. It is possible that the vehicle could get off the freeway by driving into a garage (B) driveway (C) or repair shop (D). However these are not as likely as an exit ramp since they are not specifically designed for vehicles to leave the freeway. A stop light Therefore among A through E the answer is most likely A.
Dance can be elegant and specific or you can just have fun and what? Answer Choices: (A) falling down (B) trip (C) fall down (D) move around (E) celebrate,The first part of the question asks whether dance can be elegant. The answer is yes dance can be elegant. The second part of the question asks whether you can just have fun with dance. The answer is also yes you can just have fun with dance. So the answer to the question is that you can just have fun with dance. Therefore among A through E the answer is D.
what do you fill with ink to write? Answer Choices: (A) squid (B) fountain pen (C) pencil case (D) newspaper (E) printer,To write you need something to write with and something to write on. You could write with a squid but you would need something else to write on. A squid is not going to be very good at holding a pen so we can eliminate (A).A fountain pen is a type of pen so it would work for writing. However you would still need something to write on. You could write on a newspaper so (D) is a possibility. We'll come back to (D).A pencil case is not going to be very good at writing. You could use the pencil Therefore among A through E the answer is (B).
What could you use to get to some airplanes? Answer Choices: (A) taxi (B) carry people (C) car (D) stall (E) crash,To get to an airplane you would first need to get to an airport. You could use a taxi car or bus to get to the airport. Then you would need to go through security and find your gate. Once you're at your gate you would board the plane. Therefore among A through E the answer is A B or C.
What do people aim to do at work? Answer Choices: (A) complete job (B) learn from each other (C) kill animals (D) wear hats (E) talk to each other,People usually go to work in order to earn money which they can use to buy things they want or need. In order to do this they must complete their job. This usually means working with others in order to get the job done efficiently. Sometimes people learn new things from their coworkers. For example they might learn a new skill or how to do their job better. Finally people usually talk to their coworkers during their break or after work. Therefore among A through E the answer is A.
The man often made smart remarks like that any restaurant is a mexican restaurant where? Answer Choices: (A) city (B) mexica (C) san diego (D) spain (E) mexico,The man often made smart remarks like that any restaurant is a mexican restaurant.First we need to identify the subject of the sentence which is "the man." Next we need to identify the verb which is "made." Finally we need to identify the object of the sentence which is "smart remarks."Now we need to figure out where the man made these smart remarks. The answer choices given are "city" "mexica" "san diego" "spain" and "mexico."Since we're looking for a place we can eliminate Therefore among A through E the answer is E.
The fresh herbs flowers and vegetables will shrivel up if people don't do this? Answer Choices: (A) water plants (B) believe in god (C) drive to the nearest pool (D) speaking english (E) raise children,The first thing that needs to happen in order for the plants to not shrivel up is for them to be watered. Therefore the correct answer is (A). Therefore among A through E the answer is A.
If someone is found to be committing murder what did they do to someone? Answer Choices: (A) misery (B) kill (C) distress (D) tickel (E) go to jail,If someone is found to be committing murder they have killed someone. Therefore among A through E the answer is B.
The ancient seafaring Norse tribesman brought pelts of weasel aboard his what? Answer Choices: (A) rabbit warren (B) used car lot (C) chicken coop (D) cruise (E) viking ship,The first thing we need is a subject which in this case is "The ancient seafaring Norse tribesman." Next we need a verb. He brought something aboard his what? The answer choices give us some options for what that something might be but we're looking for the word that completes the sentence. In this case it would be "ship." Therefore among A through E the answer is E.
What kind of cold storage could you find in your house? Answer Choices: (A) ice pack (B) freezer (C) laboratory (D) warehouse (E) refrigerator,First what is cold storage? Cold storage is a process of preserving perishable items by keeping them in a cool dry place. Now what kind of places in your house might be cool and dry? The most obvious answer would be the refrigerator but other places could include the freezer a laboratory or even a warehouse. Therefore among A through E the answer is (E) refrigerator.
What is a very unlikely side effect of becoming inebriated? Answer Choices: (A) fights (B) drunkenness (C) staggering (D) puke (E) paralysis,Inebriation leads to drunkenness which can lead to staggering which can lead to puking. Paralysis is an unlikely side effect of becoming inebriated because it is not a direct result of drunkenness. Therefore among A through E the answer is E.
Sally was standing in queue.  The line was very very slow.  What was she feeling? Answer Choices: (A) frustration (B) delays (C) being annoyed (D) moving forward (E) progress,Sally was standing in queue.The line was very very slow.
When someone is talking and you missed something what can you do to get them to repeat it? Answer Choices: (A) walking (B) ask question (C) think (D) write question in crayon (E) sneeze,You missed something someone said. To get them to repeat it you could ask them to repeat it or you could try to remember it yourself. Sneezing probably won't help. Walking away might make them think you're not interested. Writing the question in crayon might be confusing. So the best answer is (B) ask question. Therefore among A through E the answer is B.
The computer was hooked up to the internet what could it do as a result? Answer Choices: (A) process information (B) believe in god (C) make decisions (D) process information (E) receive data,The computer was hooked up to the internet. The internet is a network of computers. The computer can communicate with other computers on the internet. The computer can receive data from other computers on the internet. Therefore among A through E the answer is E.
A supermarket is uncommon in what type of collection of shops? Answer Choices: (A) strip mall (B) city or town (C) shoppingcentre (D) boutique (E) vermont,A supermarket is a type of store so we can eliminate (D) and (E). It's found in a shopping center so we can eliminate (B). That leaves us with (A) and (C). A supermarket is a large store so it's unlikely to be found in a boutique which leaves us with (A). Therefore among A through E the answer is (A).
The hikers stopped to have a drink simply put they what? Answer Choices: (A) had a party (B) were thirsty (C) refreshment (D) getting drunk (E) celebrating,The hikers stopped. Why did they stop? They had a drink. Why did they have a drink? Because they were thirsty. The hikers stopped to have a drink because they were thirsty. Therefore among A through E the answer is B.
What might someone believe in if they are cleaning clothes? Answer Choices: (A) feminism (B) sanitation (C) ruined (D) wrinkles (E) buttons to fall off,If someone is cleaning clothes they might believe in sanitation or the importance of cleanliness. Therefore among A through E the answer is B.
There was many a bottle to choose from behind the cashier where? Answer Choices: (A) grocery store (B) diaper bag (C) gas station (D) liquor store (E) medicine cabinet,The first thing we need is a cashier. That narrows it down to (A) (C) and (D). Then we need a place with a lot of bottles. That narrows it down to (D). Therefore among A through E the answer is D.
The soldier was told to get to the rendezvous point for there he was suppose to what? Answer Choices: (A) fight enemy (B) go to war (C) fight for freedom (D) wait for orders (E) follow instructions,The soldier was told to go to the rendezvous point. This is a place where people meet up. So the soldier is probably meeting someone there. The soldier was told to get to the rendezvous point for there he was suppose to wait for orders. Therefore among A through E the answer is D.
Where would you go if you want to buy some clothes? Answer Choices: (A) mall (B) grocery store (C) grocery store (D) shop (E) supermarket,You want to buy some clothes so you would go to a store that sells clothes. That narrows it down to choices (A) (D) and (E). A mall is a collection of many stores so you could find a store that sells clothes in a mall which is choice (A). A shop is a small store so it's possible that a shop sells clothes which is choice (D). A supermarket is a store that sells food so it's unlikely that a supermarket would sell clothes which is choice (E). Therefore the best answer is (A). Therefore among A through E the answer is A.
Punk rock music is an important part of what action sport? Answer Choices: (A) skate (B) listen (C) opera (D) opera (E) relax,First we need to identify what an action sport is. An action sport is a sport that is characterized by physical activity and/or adrenaline. This narrows down our answer choices to A B and C. Next we need to think about what punk rock music is. Punk rock music is a type of music that is characterized by its fast tempo and aggressive lyrics. This eliminates answer choice D. Finally we need to think about which of the remaining answer choices makes the most sense. Skateboarding is an action sport and punk rock music is often associated with skateboarding culture. This makes answer choice A the most likely Therefore among A through E the answer is A.
What very large group of western citizens has bees everywhere? Answer Choices: (A) united states (B) space station (C) trash can (D) field of flowers (E) bouquet of flowers,If there are bees everywhere that means they're in a lot of places. So it's probably not the space station which has a limited number of places. It's also probably not a trash can which would have a limited number of bees. A field of flowers would make sense but it's not a very large group of western citizens. A bouquet of flowers is also a possibility but again it's not a very large group. The answer must be the United States. Therefore among A through E the answer is A.
Where is one likely to find poker chips? Answer Choices: (A) supermarket (B) pantry (C) motherboard (D) bar (E) bar,Where do people play poker? At a casino or a bar. So the answer must be (D) or (E). Therefore among A through E the answer is (D) or (E).
What is another name for the color of the fur of a dog with light colored fur? Answer Choices: (A) fair (B) basket (C) dog hair (D) game (E) sun,The color of the fur of a dog with light colored fur is light colored. Another name for light colored is fair. Therefore the answer is (A) fair. Therefore among A through E the answer is A.
What is a salesman responsible to do at work? Answer Choices: (A) traveling to chicago (B) get fired (C) books (D) sell products (E) service account,A salesman is typically responsible for selling products so (D) is the best answer. Therefore among A through E the answer is D.
Why would you not trust your friends after chatting with friends? Answer Choices: (A) fever (B) smoke (C) laughing (D) coughing (E) lie,If you are chatting with friends that means you are talking to them online. You would not trust your friends after chatting with them if you started feeling sick like you had a fever or if you saw smoke or if they were laughing and coughing a lot. The most likely reason you would not trust your friends is if you thought they were lying to you. Therefore among A through E the answer is E.
The couple explained they were having trouble communicating it seemed every conversation took great what? Answer Choices: (A) thinking (B) effort (C) laugh (D) force (E) medium,The couple is having trouble communicating. They have to put a lot of effort into every conversation. It's not easy for them.The answer is B. Therefore among A through E the answer is B.
If I wanted to grow plants where could I put a lot of dirt? Answer Choices: (A) corner (B) street (C) closet (D) garden (E) bathtub,If you wanted to grow plants you would need sunlight water and dirt. You could grow plants in a corner but you would need to make sure that the corner gets enough sunlight. You could also grow plants in a closet but you would need to make sure that the closet has a window for sunlight and that you water the plants regularly.The best place to grow plants would be in a garden because gardens have plenty of sunlight and water. Therefore among A through E the answer is D.
If a person is working a lot what are they likely trying to earn? Answer Choices: (A) much money (B) own house (C) creativity (D) new car (E) caregiver,If a person is working a lot they are likely trying to earn money. If they are trying to earn money they may be trying to buy a new car or their own house. If they are trying to buy a new car or their own house they may be trying to be creative in their work in order to earn more money. Therefore among A through E the answer is A.
He was beginning to worry they wouldn't get on the ride before closing they had been standing in queue for a long what? Answer Choices: (A) frustration (B) waiting (C) hair (D) time (E) patience,He was beginning to worry they wouldn't get on the ride before closing. They had been standing in queue for a long time. The correct answer is D. Therefore among A through E the answer is D.
Why would a woman kill a stranger she met in a dark alley? Answer Choices: (A) being raped (B) get rid of (C) they didn't know the passcode (D) get revenge (E) were evil,A woman is walking down a dark alley when she is suddenly attacked by a stranger. In order to protect herself she kills him.There are several possible reasons why she would do this. Perhaps she was afraid of being raped or killed and so she fought back in self-defense. Alternatively she may have wanted to get rid of the attacker for some other reason such as revenge or because she simply didn't like him. It's also possible that she killed him because she believed he was evil and posed a threat to her or others.Ultimately we can't know for sure why the woman killed the man Therefore among A through E the answer is (A) (B) (D) or (E).
She had an interest in the man what did she want to do with him? Answer Choices: (A) see particular program (B) see exhibits (C) see people play game (D) have conversation (E) watch film,The first thing she would need to do is approach the man. After that she could ask him if he wanted to do any of the activities listed in the answer choices. The most likely answer is (D) have a conversation. This is because it requires the least amount of planning and effort and it is also the most likely reason why someone would approach a stranger. Therefore among A through E the answer is D.
Where can you buy a two wheel transportation machine? Answer Choices: (A) boat (B) michigan (C) train station (D) bicycle shop (E) trunk of car,First we need to identify what a "two wheel transportation machine" is. This could be referring to a number of things but based on the other options given it is likely referring to a bicycle. If we need to buy a bicycle the best place to go would be a bicycle shop. Therefore the answer is (D). Therefore among A through E the answer is D.
Metal is taken from what which is pulled from the ground? Answer Choices: (A) dirt (B) instruments (C) ore (D) car (E) junkyard,Metal is a material that is found in nature so it is pulled from the ground. Ores are rocks that contain minerals that can be extracted and used. Therefore among A through E the answer is C.
