The Richmond Tigers sold a total of 9570 tickets last season . If they sold 3867 tickets in the first half of the season  how many tickets did they sell in the second half ?,The Richmond Tigers sold a total of 9570 tickets last season. If they sold 3867 tickets in the first half of the season then they sold 9570 - 3867 = 5703 tickets in the second half of the season. Therefore the answer (arabic numerals) is 5703.
There are 25 popular trees currently in the park . Park workers will plant 73 popular trees today . How many popular trees will the park have when the workers are finished ?,There are 25 popular trees currently in the park. Park workers will plant 73 popular trees today. This means that when the workers are finished there will be a total of 98 popular trees in the park. Therefore the answer (arabic numerals) is 98.
Tim has 44 books . Sam has 52 books . How many books do they have together ?,Step 1: How many books does Tim have? 44. Step 2: How many books does Sam have? 52. Step 3: How many books do they have together? 44 + 52 = 96. Therefore the answer (arabic numerals) is 96.
Karin 's science class weighed plastic rings for an experiment . They found that the orange ring weighed 0.08333333333333333 ounce  the purple ring weighed 0.3333333333333333 ounce  and the white ring weighed 0.4166666666666667 ounce . What was the total weight of the plastic rings ?,The orange ring weighed 0.08333333333333333 ounce. The purple ring weighed 0.3333333333333333 ounce. The white ring weighed 0.4166666666666667 ounce. To find the total weight of the plastic rings we need to add the weights of the orange ring the purple ring and the white ring. 0.08333333333333333 + 0.3333333333333333 + 0.4166666666666667 = 0.8333333333333334 Therefore the answer (arabic numerals) is 0.8333333333333334.
There are 7 crayons in the drawer . Mary took 3 crayons out of the drawer . How many crayons are there now ?,There are 7 crayons in the drawer. Mary took 3 crayons out of the drawer. That means that there are now 3 less crayons in the drawer. So the answer is 4. Therefore the answer (arabic numerals) is 4.
Jessica had 8 quarters in her bank . Her sister borrowed 3 of her quarters . How many quarters does Jessica have now ?,Step 1: Jessica had 8 quarters in her bank. Step 2: Her sister borrowed 3 of her quarters. Step 3: How many quarters does Jessica have now? The answer is 5. Therefore the answer (arabic numerals) is 5.
There are 27 pencils in the drawer . Nancy placed 45 pencils in the drawer . How many pencils are now there in total ?,There are 27 pencils in the drawer.Nancy placed 45 pencils in the drawer.How many pencils are now there in total?There are now 72 pencils in the drawer. Therefore the answer (arabic numerals) is 72.
Sara had 100 pennies and 783 quarters in her bank . Her dad borrowed 271 quarters from Sara . How many quarters does she have now ?,Sara had 100 pennies and 783 quarters in her bank. Her dad borrowed 271 quarters from Sara. This means that her dad took 271 quarters from her bank so she would have 783 - 271 = 512 quarters remaining. Therefore the answer (arabic numerals) is 512.
The Silvergrove Public Library used a grant to purchase 2647 books . Now the library has a total of 8582 books . How many books did the library have before the grant ?,The library had 8582 books after the grant. The library had 2647 books from the grant. The library had 8582 - 2647 = 5935 books before the grant. Therefore the answer (arabic numerals) is: 5935
Alyssa 's cat had 8 kittens and 8 had spots . She gave 4 to her friends . How many kittens does she now have ?,Alyssa's cat had 8 kittens. Alyssa gave 4 kittens to her friends. Alyssa now has 4 kittens. Therefore the answer (arabic numerals) is 4.
Joan went to 4 football games this year . She went to 9 games last year . How many football games did Joan go to in all ?,Joan went to 4 football games this year and 9 games last year. So we can say that Joan went to a total of 4 + 9 = 13 football games in all. Therefore the answer (arabic numerals) is 13.
There are 41 short trees and 44 tall trees currently in the park . Park workers will plant 57 short trees today . How many short trees will the park have when the workers are finished ?,There are 41 short trees and 44 tall trees currently in the park. Park workers will plant 57 short trees today. This means that when the workers are finished there will be 41 + 57 = 98 short trees in the park. Therefore the answer (arabic numerals) is 98.
Last year at Newberg 's airport  14507 passengers landed on time . Unfortunately  213 passengers landed late . In all  how many passengers landed in Newberg last year ?,There were a total of 14507 + 213 = 14720 passengers that landed in Newberg last year. Therefore the answer (arabic numerals) is 14720.
Milford Lake was originally blue because it only had 809 algae plants . Now there are 3263 algae plants  and the lake has turned green . How many more algae plants are in Milford Lake now ?,There are 3263 algae plants in Milford Lake now. There were 809 algae plants in Milford Lake originally. To find out how many more algae plants are in Milford Lake now we need to subtract the original number of algae plants from the current number of algae plants. 3263 - 809 = 2454 more algae plants in Milford Lake now Therefore the answer (arabic numerals) is 2454.
There were 28 bales of hay in the barn . Tim stacked bales in the barn today . There are now 54 bales of hay in the barn . How many bales did he store in the barn ?,There were 28 bales of hay in the barn. This is our starting point and we are given this information. Tim stacked bales in the barn today. This is telling us that Tim did something with the bales of hay but we don't know how many he stacked. There are now 54 bales of hay in the barn. This is telling us the end result that there are 54 bales of hay in the barn. To solve this we need to figure out how many bales Tim stacked. We Therefore the answer (arabic numerals) is 26.
Kaleen filled a bucket with 0.75 gallon of water . A few minutes later  she realized only 0.5 gallon of water remained . How much water had leaked out of the bucket ?,Kaleen filled a bucket with 0.75 gallon of water. This is the first step and the given information. A few minutes later she realized only 0.5 gallon of water remained. This is the second step and the given information. How much water had leaked out of the bucket? This is the question we are trying to answer. We can set up an equation to solve this problem. 0.75 gallon + x = 0.5 gallonWe want to solve for x which is how much water leaked out of the bucket.  Therefore the answer (arabic numerals) is: 0.25 gallon
Mike picked 7 apples  Nancy picked 3 apples  and Keith picked 6 apples and 4 pears  at the farm . How many apples were picked in total ?,Mike picked 7 apples. Nancy picked 3 apples. Keith picked 6 apples and 4 pears. We can see that Keith picked 10 fruits in total. 6 of them were apples. Therefore the total number of apples picked is 7 + 3 + 6 = 16. Therefore the answer (arabic numerals) is 16.
